Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
0,100-500,0.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Yes,0.0,Maybe,1,0,6,6.0,"Yes, all of my previous supervisors",Possibly,Possibly,1,I don't know,Sometimes,Often,No,5,Maybe,Maybe,0,3,42,Male
0,100-500,0.0,1.0,I don't know,No,No,No,I don't know,Difficult,Physical health,Maybe,1.0,Yes,1,1,7,5.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Yes,9,No,No,1,4,35,Female
0,100-500,1.0,0.0,Yes,Yes,No,I don't know,Yes,Somewhat difficult,Same level of comfort for each,Yes,1.0,Yes,1,0,8,8.0,Some of my previous supervisors,Possibly,No,1,Yes,Not applicable to me,Not applicable to me,No,8,No,No,0,3,32,Female
0,100-500,1.0,1.0,I don't know,No,I don't know,I don't know,Yes,Very easy,Physical health,Maybe,0.0,No,0,1,4,7.0,"No, none of my previous supervisors",Don't Know,No,0,Yes,Not applicable to me,Sometimes,No,6,Yes,No,0,3,23,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Physical health,Yes,1.0,Yes,1,1,6,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,8,Maybe,No,0,4,35,Female
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1,0,5,5.0,Some of my previous supervisors,Yes,Yes,1,No,Rarely,Often,No,7,Maybe,No,0,3,34,female
0,100-500,1.0,1.0,I don't know,No,Yes,I don't know,Yes,Very easy,Physical health,No,0.0,No,0,0,8,9.0,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Not applicable to me,Sometimes,Yes,1,No,No,0,3,24,female
0,100-500,1.0,1.0,Yes,Yes,No,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1,1,7,7.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,9,Yes,Maybe,1,3,38,m
0,100-500,1.0,1.0,No,,No,No,I don't know,Somewhat easy,Physical health,No,1.0,No,0,1,5,5.0,"No, none of my previous supervisors",Yes,Yes,1,No,Sometimes,Often,,0,Maybe,Maybe,0,3,42,Male
0,100-500,1.0,1.0,Yes,Yes,No,Yes,Yes,Very easy,Same level of comfort for each,Maybe,0.0,Maybe,0,0,8,8.0,Some of my previous supervisors,Don't Know,Possibly,0,I don't know,Not applicable to me,Not applicable to me,No,5,Maybe,No,0,4,23,Female
0,100-500,1.0,1.0,Yes,Yes,I don't know,Yes,I don't know,Very easy,Physical health,Maybe,1.0,Yes,1,1,7,6.0,"No, none of my previous supervisors",Possibly,Yes,1,I don't know,Sometimes,Sometimes,,7,Yes,No,0,3,39,
0,100-500,1.0,1.0,Yes,No,Yes,Yes,I don't know,I don't know,Physical health,Maybe,0.0,No,0,0,6,5.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,10,No,No,0,3,30,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Very easy,Physical health,Yes,1.0,Maybe,1,1,10,10.0,I don't know,Don't Know,No,1,I don't know,Not applicable to me,Not applicable to me,No,5,Maybe,No,0,4,35,Female
0,100-500,1.0,0.0,Yes,Yes,No,Yes,Yes,Somewhat easy,Physical health,Maybe,0.0,No,0,0,1,4.0,Some of my previous supervisors,Yes,Yes,1,No,Sometimes,Sometimes,Yes,1,No,No,0,1,29,Female
0,100-500,1.0,1.0,Yes,No,Yes,No,I don't know,Somewhat difficult,Physical health,Yes,0.0,Yes,0,1,8,8.0,"Yes, all of my previous supervisors",No,No,0,I don't know,Not applicable to me,Not applicable to me,No,8,No,No,0,3,24,female
0,500-1000,1.0,1.0,Yes,No,Yes,I don't know,I don't know,Somewhat easy,Physical health,No,0.0,No,0,0,7,5.0,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Not applicable to me,Not applicable to me,No,6,Maybe,No,0,1,35,m
0,100-500,1.0,1.0,Yes,Yes,No,No,Yes,Neither easy nor difficult,Physical health,Yes,1.0,Yes,1,0,5,3.0,Some of my previous supervisors,Possibly,Don't Know,0,I don't know,Sometimes,Often,No,4,Maybe,No,0,1,30,male
0,6-25,1.0,1.0,I don't know,No,No,No,Yes,Neither easy nor difficult,Physical health,Yes,1.0,Yes,0,0,7,7.0,Some of my previous supervisors,No,No,1,No,Not applicable to me,Not applicable to me,Maybe,8,Maybe,No,0,3,28,F
0,100-500,1.0,1.0,Yes,Yes,Yes,I don't know,Yes,Somewhat easy,Physical health,Maybe,0.0,Yes,1,1,5,6.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,7,No,No,0,4,32,F
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Maybe,0.0,Yes,0,1,10,8.0,"No, none of my previous supervisors",Possibly,Possibly,1,Yes,Sometimes,Sometimes,Maybe,6,Maybe,No,0,4,34,Male
0,26-100,1.0,1.0,Yes,Yes,No,No,I don't know,Very easy,Physical health,Maybe,0.0,Yes,1,1,2,5.0,Some of my previous supervisors,Yes,Possibly,1,I don't know,Never,Sometimes,No,8,No,No,0,2,33,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Physical health,Yes,1.0,Yes,1,1,10,7.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,8,Yes,Maybe,0,4,32,male
0,100-500,1.0,1.0,Yes,No,No,Yes,I don't know,I don't know,Physical health,Yes,1.0,Yes,1,1,7,5.0,Some of my previous supervisors,No,No,0,I don't know,Not applicable to me,Not applicable to me,No,5,No,No,0,3,27,Female
0,100-500,1.0,0.0,Yes,Yes,Yes,No,I don't know,I don't know,Same level of comfort for each,Maybe,0.0,No,0,1,8,8.0,,Yes,No,1,Yes,Rarely,Sometimes,No,10,No,Maybe,0,4,23,Female
0,100-500,0.0,1.0,Not eligible for coverage / NA,,No,I don't know,Yes,Very easy,Physical health,Maybe,1.0,Maybe,1,1,7,7.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,4,Yes,No,0,2,30,Male
0,100-500,1.0,0.0,Yes,Yes,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,7,7.0,,Yes,Yes,1,Yes,Sometimes,Often,No,10,Yes,Maybe,0,5,24,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,7,8.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Often,Often,No,10,No,No,1,4,34,Female
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Maybe,0.0,Maybe,0,1,8,8.0,"No, none of my previous supervisors",Don't Know,Don't Know,0,I don't know,Not applicable to me,Not applicable to me,,7,Maybe,Maybe,0,3,32,male
0,100-500,1.0,1.0,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,Maybe,0.0,Maybe,0,0,5,4.0,"No, none of my previous supervisors",4,,Yes,1,Yes,Sometimes,Often,Yes,6,"It's none of their business, unless I needed ADA-style accommodations.",It would knock me out of the running for the job.,,0,41
0,100-500,1.0,1.0,Yes,Yes,No,No,I don't know,I don't know,Physical health,No,0.0,Maybe,1,0,5,2.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Rarely,Often,Maybe,7,Maybe,No,0,3,37,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Yes,1,I don't know,Not applicable to me,Often,No,8,No,No,0,2,27,Male
0,26-100,1.0,1.0,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,Same level of comfort for each,Yes,0.0,Yes,0,0,10,7.0,"No, none of my previous supervisors",No,Yes,1,Yes,Not applicable to me,Not applicable to me,,7,No,No,0,3,26,Male
0,6-25,1.0,1.0,I don't know,,No,I don't know,Yes,Very easy,Physical health,Yes,0.0,Maybe,1,1,10,7.0,Some of my previous supervisors,Possibly,No,1,I don't know,Rarely,Sometimes,No,5,Yes,Maybe,0,1,24,male
0,26-100,1.0,1.0,Yes,Yes,No,No,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,3,5.0,,Yes,Possibly,1,No,Rarely,Often,No,10,Maybe,Yes,1,2,44,Male
0,More than 1000,1.0,1.0,I don't know,No,No,No,Yes,Somewhat difficult,Physical health,Maybe,0.0,No,0,0,6,3.0,"Yes, all of my previous supervisors",No,Yes,0,No,Not applicable to me,Not applicable to me,No,9,No,Maybe,0,2,40,Male
1,,,,,,,,,,,,,,,,,,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,,5,No,No,0,2,42,Male
0,More than 1000,0.0,1.0,Yes,No,Yes,Yes,I don't know,I don't know,Physical health,Maybe,1.0,No,1,1,8,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,Yes,5,Maybe,Maybe,0,3,27,Non binary
0,6-25,1.0,1.0,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0,0,4,3.0,"No, none of my previous supervisors",Possibly,Yes,1,I don't know,Rarely,Sometimes,No,6,No,No,0,3,40,M
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,8,7.0,,Yes,Yes,1,Yes,Sometimes,Often,No,9,Maybe,Maybe,1,4,38,Genderqueer demigirl
0,500-1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,1.0,Maybe,1,1,7,5.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Sometimes,No,6,Maybe,No,0,3,34,Male
0,26-100,1.0,0.0,Yes,Yes,No,No,I don't know,I don't know,Same level of comfort for each,No,0.0,Maybe,0,1,8,4.0,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Sometimes,Often,Yes,1,No,No,0,3,27,female
0,More than 1000,0.0,1.0,Yes,No,No,I don't know,I don't know,I don't know,Physical health,Maybe,0.0,No,0,0,8,6.0,Some of my previous supervisors,Possibly,No,1,No,Sometimes,Sometimes,No,7,No,No,0,2,34,Male 
0,26-100,1.0,1.0,No,,No,No,I don't know,Very easy,Same level of comfort for each,Maybe,0.0,Maybe,0,0,3,0.0,,No,No,0,Yes,Not applicable to me,Not applicable to me,No,5,Maybe,No,0,2,26,male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Maybe,6,Maybe,No,0,1,33,Female
0,100-500,1.0,1.0,Yes,No,No,Yes,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,7,4.0,Some of my previous supervisors,Yes,Possibly,1,Yes,Rarely,Often,No,9,Maybe,Maybe,0,3,39,Male
0,100-500,0.0,1.0,No,,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,0,0,3,3.0,Some of my previous supervisors,Yes,,1,Yes,Sometimes,Often,No,6,No,No,1,2,33,Genderqueer/non-binary
0,500-1000,0.0,1.0,Yes,Yes,No,No,I don't know,I don't know,Physical health,No,1.0,Maybe,1,0,7,1.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,9,No,No,0,3,37,f
0,26-100,0.0,1.0,I don't know,No,Yes,I don't know,I don't know,Somewhat easy,Physical health,Maybe,0.0,No,0,0,5,5.0,Some of my previous supervisors,No,No,0,I don't know,Not applicable to me,Not applicable to me,,10,Maybe,No,0,3,30,Male
0,6-25,1.0,1.0,No,,No,No,I don't know,Very easy,Mental health,Maybe,0.0,Yes,0,0,3,3.0,,No,No,0,Yes,Not applicable to me,Not applicable to me,No,9,No,Maybe,0,2,22,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Sometimes,,7,Maybe,No,0,3,29,Male
0,6-25,1.0,1.0,I don't know,,No,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,0.0,Yes,0,0,6,8.0,"Yes, all of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,8,Yes,Maybe,0,3,51,Female
0,More than 1000,0.0,1.0,Yes,Yes,I don't know,I don't know,I don't know,Somewhat difficult,Physical health,No,0.0,No,0,0,5,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Sometimes,Yes,2,Yes,No,0,2,24,Male 
0,More than 1000,1.0,1.0,Yes,No,No,Yes,Yes,Somewhat easy,Physical health,Maybe,0.0,No,0,1,6,6.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Rarely,Sometimes,No,5,No,No,0,2,37,Male
0,500-1000,0.0,1.0,Yes,Yes,No,Yes,Yes,Very easy,Physical health,Yes,0.0,Yes,0,1,9,9.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,8,Maybe,Maybe,0,2,46,M
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Possibly,Yes,1,Yes,Not applicable to me,Sometimes,Yes,4,Yes,No,0,1,43,Male
0,More than 1000,0.0,1.0,Yes,Yes,No,No,I don't know,Neither easy nor difficult,Same level of comfort for each,Maybe,1.0,No,0,0,2,2.0,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Rarely,Often,,5,No,No,0,1,50,M
0,100-500,1.0,1.0,Yes,No,I don't know,Yes,I don't know,Neither easy nor difficult,Physical health,Yes,0.0,Maybe,1,1,6,5.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,7,Yes,Maybe,0,3,30,Male
0,26-100,1.0,1.0,I don't know,,No,No,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,0,0,0,5.0,"No, none of my previous supervisors",No,No,0,Yes,Sometimes,Sometimes,,10,Maybe,Maybe,0,2,27,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Don't Know,No,0,No,Not applicable to me,Not applicable to me,,7,No,No,0,3,31,male
0,More than 1000,1.0,1.0,Yes,Yes,I don't know,I don't know,I don't know,I don't know,Same level of comfort for each,Yes,1.0,Yes,1,0,8,7.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,,10,Maybe,No,1,3,32,male
0,6-25,1.0,1.0,Yes,Yes,No,No,I don't know,Very easy,Physical health,Yes,1.0,No,0,0,0,0.0,I don't know,Yes,Yes,1,Yes,Sometimes,Often,,8,Maybe,No,0,1,34,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Sometimes,Often,Maybe,3,No,No,0,1,49,m
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Possibly,0,I don't know,Not applicable to me,Not applicable to me,,1,No,No,0,2,37,m
0,500-1000,1.0,1.0,Yes,Yes,No,Yes,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,6,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,10,No,No,0,3,35,cis-Female
0,100-500,1.0,1.0,Not eligible for coverage / NA,,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Yes,1,1,7,6.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Sometimes,Often,,9,No,No,1,3,33,Nonbinary
0,26-100,1.0,1.0,No,No,Yes,No,Yes,Neither easy nor difficult,Physical health,No,1.0,Yes,0,1,7,9.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,8,Maybe,No,0,3,32,Male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,0,0,6,5.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,2,No,No,0,2,31,Male
0,More than 1000,0.0,1.0,Yes,Yes,No,No,Yes,Neither easy nor difficult,Physical health,No,0.0,No,0,1,7,4.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,Yes,6,Maybe,No,0,2,33,Male
0,More than 1000,1.0,1.0,Yes,Yes,No,No,I don't know,Difficult,Physical health,No,0.0,No,0,0,3,0.0,,Yes,Don't Know,1,Yes,Sometimes,Sometimes,,8,No,No,0,1,40,Female
0,500-1000,1.0,1.0,Yes,Yes,No,Yes,I don't know,Neither easy nor difficult,Physical health,Yes,0.0,Yes,0,1,7,7.0,"Yes, all of my previous supervisors",No,No,0,Yes,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,0,4,40,male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,Maybe,5,Yes,No,0,2,56,Male
0,26-100,1.0,1.0,Yes,Yes,No,No,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0,0,5,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,9,No,No,0,3,28,Nonbinary
0,1-5,0.0,1.0,I don't know,No,No,No,I don't know,Difficult,Physical health,No,0.0,No,0,0,6,3.0,"No, none of my previous supervisors",No,No,0,I don't know,Not applicable to me,Not applicable to me,No,2,Maybe,No,0,3,25,Male 
0,6-25,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1,0,7,7.0,"Yes, all of my previous supervisors",Yes,Yes,1,Yes,Never,Rarely,No,9,Yes,Yes,1,4,48,Male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Difficult,Physical health,Maybe,1.0,Maybe,1,1,7,5.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Yes,10,No,No,0,2,43,cis female
0,26-100,1.0,1.0,Yes,Yes,No,No,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0,0,7,7.0,Some of my previous supervisors,No,No,0,Yes,Not applicable to me,Not applicable to me,Maybe,5,Maybe,No,0,1,29,Male
0,More than 1000,0.0,1.0,Not eligible for coverage / NA,,Yes,Yes,I don't know,Neither easy nor difficult,Same level of comfort for each,Maybe,1.0,Yes,0,0,10,7.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Rarely,Sometimes,No,9,Yes,Maybe,1,3,36,nonbinary
0,100-500,1.0,1.0,Yes,Yes,No,I don't know,Yes,Very easy,Physical health,Maybe,1.0,Maybe,1,0,9,4.0,Some of my previous supervisors,Yes,Yes,1,Yes,Often,Often,No,10,Yes,No, stigma. ,,0,34
0,26-100,1.0,0.0,Not eligible for coverage / NA,Yes,No,I don't know,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,0,1,8,7.0,"No, none of my previous supervisors",Possibly,Possibly,1,I don't know,Sometimes,Often,Yes,8,No,No,0,2,31,female
0,More than 1000,1.0,1.0,Yes,No,I don't know,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0.0,Yes,0,0,7,7.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,No,0,3,33,Male 
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Difficult,Physical health,No,0.0,No,0,0,6,6.0,"No, none of my previous supervisors",Don't Know,Yes,1,I don't know,Not applicable to me,Sometimes,,1,No,No,0,3,49,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,No,0,Yes,Not applicable to me,Not applicable to me,Maybe,6,Maybe,No,0,2,38,Male
0,6-25,1.0,1.0,No,No,No,No,I don't know,Somewhat difficult,Physical health,No,0.0,No,0,0,7,7.0,,No,No,0,No,Not applicable to me,Not applicable to me,,3,Yes,No,0,4,30,Female
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,,1,Yes,Not applicable to me,Often,,6,Maybe,Maybe,0,1,36,Male
0,100-500,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat difficult,Physical health,No,0.0,Maybe,0,0,5,5.0,Some of my previous supervisors,Yes,Don't Know,1,Yes,Sometimes,Often,,10,No,No,0,1,32,woman
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Don't Know,Possibly,0,Yes,Not applicable to me,Not applicable to me,No,6,Maybe,No,0,3,36,male
0,100-500,1.0,1.0,Yes,No,No,No,I don't know,I don't know,Physical health,No,0.0,Maybe,0,0,8,4.0,"No, none of my previous supervisors",Yes,Yes,1,No,Never,Sometimes,,5,No,No,0,3,40,"F, cisgender"
0,26-100,1.0,1.0,No,,No,No,I don't know,Somewhat easy,Physical health,Yes,1.0,Yes,1,1,8,8.0,,No,Possibly,1,No,Rarely,Rarely,No,8,Yes,Maybe,0,3,28,Male
0,More than 1000,1.0,1.0,No,No,I don't know,I don't know,I don't know,Difficult,Physical health,No,0.0,No,0,0,8,4.0,,Possibly,No,0,No,Not applicable to me,Not applicable to me,No,3,Yes,No,0,3,21,Female
0,500-1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0.0,Yes,1,1,7,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Often,Often,,8,No,No,0,1,46,Male
0,6-25,1.0,1.0,Not eligible for coverage / NA,,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,0,0,10,6.0,,Yes,Yes,1,Yes,Rarely,Sometimes,No,5,Maybe,Maybe,0,3,20,male
0,More than 1000,0.0,1.0,Yes,Yes,I don't know,Yes,I don't know,Very easy,Physical health,Yes,1.0,Maybe,1,1,8,6.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Rarely,Sometimes,No,9,Yes,Yes,0,2,30,Male
0,100-500,1.0,1.0,I don't know,No,Yes,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Maybe,0,0,8,8.0,Some of my previous supervisors,No,Yes,1,No,Rarely,Rarely,No,8,Maybe,Maybe,0,2,44,female
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Possibly,1,I don't know,Sometimes,Sometimes,No,8,Yes,Yes,0,2,34,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,,10,Maybe,No,0,2,38,Female-ish
0,6-25,1.0,1.0,I don't know,No,I don't know,No,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,0,0,7,5.0,I don't know,Yes,Yes,1,I don't know,Sometimes,Often,Yes,8,Yes,No,0,3,35,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Not applicable to me,Often,,3,Maybe,No,0,3,45,Female
0,100-500,1.0,1.0,I don't know,No,No,No,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,7,7.0,"Yes, all of my previous supervisors",Yes,Yes,1,I don't know,Often,Often,No,10,Maybe,No,1,4,35,Male
0,6-25,1.0,1.0,Yes,No,No,No,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,0,1,10,8.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,4,Maybe,Maybe,0,2,30,male
0,100-500,1.0,1.0,I don't know,No,No,I don't know,Yes,Very easy,Physical health,Yes,0.0,Yes,1,1,7,7.0,Some of my previous supervisors,No,Yes,1,Yes,Not applicable to me,Not applicable to me,No,10,No,No,0,3,22,Female
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,0,Yes,Not applicable to me,Not applicable to me,Yes,7,Yes,Maybe,0,3,33,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Possibly,0,I don't know,Never,Sometimes,,10,Yes,No,1,1,30,male
0,100-500,1.0,1.0,Yes,Yes,No,Yes,I don't know,Difficult,Physical health,No,0.0,Maybe,0,1,7,7.0,"No, none of my previous supervisors",No,No,0,Yes,Not applicable to me,Not applicable to me,,5,No,No,0,3,41,Male
0,26-100,1.0,1.0,I don't know,No,I don't know,I don't know,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,No,0,1,4,4.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,Yes,5,Maybe,Maybe,0,3,32,Male
0,100-500,1.0,1.0,Yes,Yes,No,I don't know,I don't know,Very easy,Physical health,Yes,0.0,Maybe,0,1,8,8.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,7,Yes,No,0,4,48,Male
0,26-100,1.0,1.0,Yes,,No,No,I don't know,Neither easy nor difficult,Physical health,No,0.0,Maybe,1,0,8,0.0,"No, none of my previous supervisors",No,Yes,1,Yes,Rarely,Rarely,Yes,9,No,No,0,2,32,male
0,500-1000,0.0,1.0,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,No,0.0,Maybe,0,0,8,5.0,"No, none of my previous supervisors",Possibly,Possibly,0,I don't know,Not applicable to me,Often,,5,Yes,No,0,2,30,Male
0,26-100,0.0,1.0,Yes,No,No,No,Yes,Difficult,Physical health,Yes,1.0,Maybe,1,1,7,3.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Often,No,10,Maybe,Maybe,0,3,45,Female
1,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,10,No,No,1,3,31,Female
0,26-100,1.0,1.0,No,No,No,No,I don't know,Difficult,Physical health,No,0.0,Maybe,0,0,3,0.0,,Possibly,Don't Know,0,No,Not applicable to me,Often,,5,No,No,0,2,32,\-
